meldung_idÐgefahr_id
62Ð128
160Ð9
133Ð63
173Ð26
170Ð126
217Ð193
307Ð63
376Ð63
376Ð76
539Ð93
420Ð93
420Ð195
420Ð26
543Ð234
543Ð264
707Ð63
568Ð93
580Ð125
602Ð45
682Ð111
707Ð244
825Ð243
815Ð126
825Ð307
801Ð303
849Ð310
848Ð43
1427Ð125
820Ð166
847Ð87
801Ð304
785Ð160
812Ð187
812Ð165
812Ð185
812Ð91
792Ð150
1158Ð18
990Ð87
990Ð86
990Ð88
990Ð26
990Ð93
1004Ð176
799Ð302
1002Ð164
1051Ð8
1051Ð119
1031Ð125
1058Ð91
1117Ð126
1086Ð102
1086Ð351
1143Ð1
1118Ð356
1185Ð26
1185Ð167
1185Ð376
1119Ð80
1482Ð126
1214Ð86
674Ð284
674Ð285
1115Ð26
1132Ð111
1115Ð93
1115Ð19
1109Ð106
1109Ð333
1109Ð355
1065Ð1
1065Ð63
1066Ð333
1150Ð106
1154Ð367
1154Ð368
1281Ð119
1281Ð19
1188Ð380
1281Ð86
1091Ð119
1091Ð121
1091Ð2
410Ð26
386Ð234
1634Ð126
1635Ð119
1217Ð287
1159Ð370
1159Ð371
1153Ð1
1157Ð369
1215Ð125
1225Ð125
1164Ð373
1161Ð348
1165Ð1
772Ð167
1176Ð377
1175Ð93
1175Ð88
1173Ð376
1218Ð93
1246Ð19
1266Ð26
1218Ð384
1246Ð20
1321Ð363
1268Ð333
1268Ð106
1281Ð93
1238Ð386
1225Ð166
1316Ð125
1137Ð102
1349Ð26
1333Ð63
1447Ð128
1396Ð244
1414Ð1
1414Ð244
1457Ð111
1480Ð246
1296Ð99
1333Ð244
1333Ð1
1426Ð81
1265Ð392
1364Ð26
1343Ð1
1500Ð125
1361Ð125
1375Ð93
1354Ð63
1359Ð93
1359Ð244
1354Ð244
1354Ð31
1354Ð261
1354Ð403
1495Ð176
1498Ð93
1365Ð102
1365Ð165
1365Ð91
1365Ð180
1351Ð1
1368Ð26
1399Ð119
1439Ð102
1432Ð128
1432Ð102
1376Ð93
1376Ð63
1380Ð1
1399Ð86
1399Ð19
1498Ð287
1493Ð93
1502Ð427
1510Ð165
1491Ð126
1508Ð126
1515Ð19
1490Ð93
1490Ð86
1519Ð99
1519Ð238
1521Ð165
1521Ð429
1521Ð431
1521Ð425
1521Ð432
1520Ð102
1520Ð165
1520Ð187
1522Ð49
1523Ð433
1523Ð434
1529Ð111
1529Ð298
1529Ð437
1529Ð308
1550Ð166
1540Ð23
1540Ð365
1542Ð63
1541Ð440
1549Ð93
1549Ð19
1242Ð388
1553Ð126
1553Ð91
1556Ð111
1573Ð193
1567Ð59
1503Ð99
1570Ð314
1568Ð102
1586Ð125
1573Ð93
1573Ð94
1573Ð444
1562Ð111
1490Ð19
1490Ð9
1524Ð19
1524Ð144
1524Ð93
1530Ð114
1539Ð224
1499Ð91
1496Ð126
1496Ð42
1635Ð427
1635Ð457
1586Ð109
1575Ð445
1579Ð244
1578Ð122
1485Ð26
1498Ð94
1585Ð91
1632Ð110
1590Ð422
1590Ð448
1612Ð80
1601Ð390
1653Ð118
1653Ð178
1653Ð111
1672Ð66
1672Ð459
58Ð127
61Ð2
27Ð86
40Ð90
56Ð91
23Ð1
132Ð93
23Ð19
81Ð109
11Ð90
11Ð89
14Ð96
132Ð183
191Ð129
210Ð51
267Ð156
106Ð107
267Ð213
267Ð26
221Ð194
253Ð26
255Ð148
332Ð93
269Ð160
351Ð230
390Ð126
298Ð66
325Ð125
366Ð126
223Ð26
391Ð128
391Ð167
395Ð93
834Ð2
400Ð90
348Ð90
402Ð90
430Ð130
540Ð261
576Ð125
875Ð1
637Ð274
683Ð19
681Ð256
656Ð69
763Ð26
967Ð246
967Ð306
877Ð165
836Ð111
836Ð308
877Ð187
877Ð102
877Ð128
935Ð26
959Ð327
985Ð93
1055Ð93
1055Ð346
1130Ð128
1063Ð111
1075Ð176
1133Ð147
1133Ð360
1167Ð374
1155Ð91
1130Ð102
1130Ð165
1177Ð166
1671Ð458
578Ð93
1019Ð189
1116Ð102
1116Ð344
1116Ð249
1116Ð165
1116Ð167
1120Ð26
1120Ð93
1120Ð89
1228Ð244
1282Ð93
1345Ð126
1213Ð1
1371Ð90
1208Ð145
1443Ð150
1417Ð128
1421Ð126
1105Ð93
1452Ð244
1453Ð156
1453Ð26
1481Ð424
1478Ð89
1478Ð409
1505Ð126
1538Ð102
1538Ð167
1538Ð165
1538Ð91
1547Ð125
1548Ð150
1548Ð297
1614Ð451
1614Ð348
1559Ð93
1690Ð126
1698Ð166
1698Ð130
1676Ð26
1697Ð26
1694Ð26
1696Ð461
1682Ð106
1701Ð125
4Ð92
24Ð26
29Ð102
295Ð180
122Ð92
388Ð126
53Ð62
54Ð51
254Ð26
487Ð244
439Ð195
468Ð248
403Ð90
341Ð229
554Ð125
448Ð122
490Ð126
479Ð109
552Ð126
558Ð99
558Ð266
558Ð267
577Ð111
670Ð86
667Ð282
663Ð281
663Ð280
671Ð283
263Ð128
263Ð102
263Ð165
263Ð166
445Ð243
1700Ð18
676Ð123
854Ð19
979Ð26
266Ð126
923Ð244
923Ð63
1006Ð93
1006Ð176
1044Ð1
768Ð165
768Ð125
1030Ð125
1015Ð126
1020Ð180
1162Ð341
1166Ð91
1129Ð359
1201Ð1
1236Ð126
1290Ð102
1290Ð165
1290Ð271
1302Ð378
1163Ð363
1163Ð378
903Ð99
1323Ð181
1383Ð37
1383Ð406
1514Ð99
1507Ð99
1507Ð428
1660Ð1
1440Ð125
1658Ð29
1403Ð91
1571Ð106
1619Ð93
1619Ð111
1487Ð425
1619Ð390
1620Ð218
1492Ð187
1492Ð102
1513Ð19
1513Ð93
1619Ð203
1660Ð244
1664Ð145
1628Ð180
1628Ð169
1639Ð246
1669Ð91
1619Ð1
1619Ð394
1619Ð91
1619Ð454
130Ð115
130Ð102
42Ð119
42Ð120
42Ð121
271Ð129
130Ð167
130Ð165
620Ð91
626Ð99
734Ð119
259Ð197
350Ð126
618Ð272
178Ð187
604Ð188
607Ð271
359Ð185
651Ð279
320Ð226
555Ð265
418Ð91
709Ð86
758Ð86
758Ð88
758Ð87
714Ð294
720Ð125
735Ð200
735Ð55
735Ð201
735Ð198
722Ð46
1199Ð111
750Ð187
750Ð167
750Ð165
750Ð102
750Ð230
750Ð197
921Ð209
921Ð187
973Ð111
892Ð1
859Ð93
916Ð298
916Ð203
968Ð26
992Ð231
992Ð87
628Ð126
992Ð86
992Ð342
1049Ð93
1049Ð1
1049Ð26
1049Ð106
1122Ð246
1122Ð294
1122Ð357
1121Ð26
1123Ð79
1039Ð14
1082Ð19
1100Ð354
1108Ð333
1085Ð267
984Ð131
984Ð128
1347Ð26
1327Ð99
1229Ð91
1205Ð26
1250Ð390
1249Ð66
1205Ð93
1327Ð244
1284Ð394
1284Ð61
1284Ð395
1326Ð46
1342Ð125
1319Ð398
475Ð111
1670Ð128
1670Ð91
1174Ð131
1555Ð99
1555Ð238
1474Ð363
1603Ð93
1670Ð125
1670Ð109
1536Ð114
1536Ð93
1536Ð181
1536Ð129
1683Ð119
1675Ð288
1675Ð289
1675Ð111
1675Ð91
1677Ð26
85Ð109
139Ð63
143Ð184
123Ð94
201Ð1
201Ð63
201Ð187
340Ð226
353Ð66
392Ð128
392Ð187
1011Ð126
392Ð165
705Ð86
415Ð91
425Ð150
426Ð91
426Ð174
431Ð136
394Ð230
394Ð197
705Ð93
456Ð140
456Ð245
461Ð247
520Ð256
505Ð106
625Ð100
701Ð102
164Ð93
164Ð26
164Ð1
138Ð103
273Ð167
345Ð196
505Ð4
513Ð1
532Ð187
532Ð165
532Ð167
542Ð128
542Ð180
542Ð166
542Ð262
542Ð263
679Ð287
689Ð78
845Ð309
700Ð186
888Ð26
705Ð99
705Ð35
705Ð36
705Ð48
702Ð123
702Ð93
888Ð93
888Ð19
878Ð125
931Ð126
931Ð127
898Ð165
898Ð102
898Ð128
1258Ð391
1511Ð284
1324Ð236
1340Ð244
1367Ð80
1469Ð101
954Ð325
1057Ð26
891Ð318
891Ð166
1081Ð19
1061Ð187
1093Ð1
1076Ð125
1078Ð93
1092Ð324
1469Ð334
1469Ð1
1469Ð26
1469Ð93
1469Ð226
1144Ð93
1144Ð106
1144Ð26
1144Ð1
1160Ð313
1160Ð372
1178Ð125
1189Ð381
1469Ð9
1469Ð99
1469Ð176
1469Ð112
1469Ð86
1572Ð93
1595Ð447
1463Ð111
1126Ð126
1534Ð87
1532Ð255
1511Ð91
1652Ð231
1702Ð125
1589Ð447
829Ð112
1695Ð26
1622Ð19
242Ð26
1713Ð126
1713Ð127
1711Ð464
1711Ð256
63Ð35
116Ð181
91Ð91
94Ð122
508Ð254
165Ð121
208Ð177
222Ð93
222Ð20
222Ð26
238Ð204
545Ð93
545Ð244
292Ð63
317Ð126
405Ð90
416Ð126
537Ð258
537Ð259
486Ð251
495Ð174
537Ð260
600Ð128
641Ð111
658Ð148
800Ð19
645Ð128
810Ð128
57Ð126
1544Ð441
789Ð99
778Ð91
998Ð86
988Ð339
862Ð9
838Ð111
827Ð244
988Ð340
358Ð119
998Ð343
1013Ð232
1170Ð375
1059Ð86
1077Ð350
1580Ð80
881Ð315
1136Ð180
949Ð287
945Ð323
1227Ð333
1101Ð187
1101Ð102
1101Ð167
1494Ð93
1098Ð147
1239Ð126
1045Ð88
1045Ð8
1309Ð256
1193Ð23
1193Ð365
1335Ð181
749Ð301
1413Ð150
1348Ð19
1465Ð323
1352Ð402
1465Ð310
1465Ð416
1465Ð417
1465Ð96
1465Ð419
1390Ð93
1394Ð287
1390Ð119
1465Ð420
1468Ð166
1494Ð144
1422Ð26
1422Ð186
1422Ð9
1429Ð63
1657Ð93
1657Ð244
1659Ð244
1674Ð87
1674Ð86
1674Ð88
1501Ð63
1561Ð19
1551Ð227
1561Ð20
1526Ð165
1526Ð249
1526Ð102
1528Ð26
1591Ð111
1591Ð172
1591Ð203
1591Ð449
1558Ð111
1558Ð442
1558Ð443
1558Ð125
1558Ð109
1610Ð1
1684Ð460
1691Ð99
86Ð98
49Ð125
9Ð93
9Ð94
38Ð108
32Ð66
50Ð95
99Ð178
101Ð26
5Ð86
5Ð88
5Ð87
22Ð1
22Ð19
31Ð1
31Ð103
13Ð2
103Ð86
372Ð88
89Ð48
83Ð35
121Ð91
110Ð93
107Ð111
118Ð20
120Ð111
73Ð63
73Ð143
76Ð145
125Ð19
126Ð26
156Ð185
159Ð93
137Ð109
137Ð125
146Ð40
146Ð153
148Ð26
207Ð1
183Ð125
214Ð192
234Ð20
234Ð1
241Ð102
287Ð218
199Ð69
199Ð66
199Ð67
199Ð68
248Ð10
251Ð195
257Ð200
284Ð126
249Ð28
294Ð123
250Ð206
250Ð207
372Ð87
294Ð97
310Ð125
294Ð94
294Ð93
565Ð19
319Ð148
319Ð224
414Ð237
372Ð86
381Ð233
454Ð244
398Ð90
404Ð90
397Ð90
399Ð90
401Ð90
434Ð99
1647Ð63
434Ð238
423Ð240
380Ð1
424Ð202
408Ð235
428Ð91
435Ð239
432Ð181
442Ð176
442Ð3
449Ð26
444Ð166
563Ð19
457Ð126
453Ð125
455Ð35
441Ð103
559Ð93
509Ð128
525Ð91
525Ð174
566Ð125
589Ð123
544Ð244
551Ð146
559Ð86
559Ð99
559Ð35
559Ð36
559Ð48
203Ð63
203Ð189
699Ð111
613Ð143
613Ð73
614Ð126
716Ð89
633Ð230
633Ð197
1079Ð125
642Ð276
643Ð277
680Ð125
680Ð166
901Ð298
682Ð289
690Ð19
691Ð45
691Ð290
694Ð9
696Ð291
696Ð202
713Ð91
640Ð1
712Ð79
649Ð90
711Ð293
703Ð261
1510Ð187
805Ð1
710Ð125
652Ð28
650Ð278
725Ð297
805Ð93
1510Ð128
726Ð111
718Ð246
793Ð225
377Ð174
666Ð150
377Ð127
726Ð298
953Ð306
760Ð193
731Ð300
861Ð4
741Ð99
796Ð166
938Ð45
779Ð125
779Ð180
760Ð94
805Ð261
769Ð106
796Ð126
814Ð63
814Ð244
773Ð284
783Ð128
889Ð93
841Ð99
806Ð93
953Ð166
822Ð126
846Ð79
889Ð19
885Ð316
934Ð93
853Ð311
914Ð1
914Ð93
918Ð106
871Ð150
871Ð313
893Ð26
927Ð93
927Ð26
927Ð261
933Ð322
168Ð186
930Ð63
930Ð244
876Ð19
953Ð130
953Ð126
920Ð26
920Ð93
920Ð19
920Ð20
920Ð119
920Ð120
920Ð8
943Ð26
943Ð119
950Ð9
1007Ð189
922Ð1
922Ð319
922Ð296
922Ð320
971Ð1
1008Ð125
1088Ð114
1087Ð61
902Ð91
953Ð324
952Ð126
962Ð246
995Ð99
1186Ð126
1024Ð26
724Ð296
1025Ð126
1291Ð125
1027Ð209
1027Ð187
1087Ð352
1114Ð10
1084Ð261
1084Ð112
1099Ð26
1106Ð19
1106Ð1
1054Ð93
1169Ð111
1169Ð241
1146Ð106
1134Ð107
1192Ð281
1146Ð6
1180Ð378
1221Ð252
1017Ð344
1182Ð379
1200Ð277
1196Ð93
1196Ð1
1196Ð86
1262Ð244
1216Ð128
1181Ð87
1207Ð91
1140Ð364
1216Ð54
1283Ð91
1212Ð93
1211Ð106
1216Ð109
1332Ð10
1220Ð111
1259Ð111
1259Ð332
1287Ð333
1305Ð26
1237Ð385
1273Ð49
1276Ð111
1275Ð238
1275Ð99
1287Ð106
1280Ð125
1277Ð125
1310Ð91
1283Ð180
1283Ð102
1279Ð189
1240Ð387
989Ð26
989Ð185
989Ð338
989Ð165
989Ð261
989Ð341
1283Ð165
1374Ð273
1325Ð277
1334Ð399
1397Ð91
1334Ð400
1315Ð396
1315Ð363
1397Ð407
1397Ð408
1369Ð91
1362Ð125
1341Ð102
1341Ð187
1341Ð165
1313Ð181
1295Ð1
1295Ð361
1391Ð181
1387Ð91
1388Ð379
1510Ð102
1407Ð150
1408Ð363
1411Ð306
1412Ð102
1412Ð249
1412Ð111
84Ð146
1Ð55
100Ð128
67Ð73
67Ð63
75Ð26
112Ð121
112Ð153
147Ð109
197Ð111
195Ð156
174Ð99
195Ð26
190Ð25
189Ð86
194Ð106
194Ð26
194Ð19
236Ð203
329Ð20
240Ð102
304Ð126
323Ð227
357Ð19
296Ð126
328Ð228
337Ð126
357Ð20
279Ð63
306Ð90
355Ð86
355Ð231
356Ð26
352Ð111
296Ð127
465Ð93
465Ð94
463Ð244
488Ð109
492Ð93
460Ð91
583Ð111
659Ð187
623Ð126
678Ð286
732Ð244
570Ð187
581Ð101
742Ð126
757Ð165
570Ð165
570Ð102
757Ð102
766Ð9
715Ð94
721Ð126
803Ð305
851Ð106
1689Ð225
823Ð63
595Ð261
865Ð269
865Ð293
852Ð126
958Ð326
406Ð6
1247Ð2
874Ð314
1014Ð187
1072Ð99
1072Ð112
905Ð91
915Ð26
915Ð93
915Ð1
926Ð273
926Ð321
1172Ð246
1103Ð102
1124Ð358
1040Ð93
1074Ð87
1074Ð86
1074Ð88
1172Ð209
1235Ð125
1358Ð93
1267Ð95
1278Ð93
1278Ð393
1203Ð257
1244Ð26
1248Ð389
1270Ð189
1331Ð166
1366Ð1
1314Ð125
1330Ð26
1366Ð244
1393Ð244
1406Ð181
1412Ð128
1412Ð165
1436Ð19
1437Ð80
1424Ð94
1424Ð93
1434Ð199
1419Ð26
1420Ð126
1420Ð128
1434Ð200
1353Ð35
1409Ð409
1328Ð255
1398Ð251
1304Ð256
1304Ð365
1382Ð9
1382Ð1
1382Ð93
1382Ð176
1382Ð114
1467Ð363
1479Ð19
1446Ð413
1583Ð88
1451Ð166
1477Ð423
1451Ð414
1473Ð187
1473Ð421
1454Ð415
1139Ð99
1139Ð95
1139Ð112
1139Ð93
1139Ð1
1139Ð48
1527Ð436
1531Ð402
1531Ð439
1587Ð386
1608Ð126
1574Ð273
1418Ð378
1518Ð262
1518Ð124
1638Ð251
1475Ð422
1583Ð87
1357Ð93
1583Ð342
1592Ð130
1593Ð246
1594Ð9
1596Ð450
1598Ð338
1599Ð26
1605Ð111
1605Ð241
1615Ð452
1616Ð453
1627Ð19
1577Ð230
1577Ð197
1577Ð210
1604Ð128
1604Ð249
1604Ð102
1604Ð187
227Ð102
1621Ð176
1626Ð111
1626Ð165
1644Ð187
1629Ð26
1651Ð316
1636Ð69
1650Ð401
1569Ð93
1569Ð90
227Ð165
1650Ð244
1654Ð26
1617Ð176
1654Ð93
1655Ð93
996Ð128
996Ð102
1661Ð458
1668Ð127
1668Ð165
1668Ð344
1668Ð272
1668Ð249
1668Ð102
1668Ð324
1673Ð137
1679Ð2
1685Ð98
1689Ð402
1680Ð26
578Ð256
1689Ð431
1689Ð165
1689Ð102
1689Ð167
1686Ð361
1704Ð88
1704Ð87
1703Ð128
1703Ð109
1706Ð244
1707Ð244
1708Ð463
1709Ð94
