idÐnameÐmime_typeÐextensionÐautorisierungÐdataÐsteckbrief_idÐerf_dateÐerf_userÐmut_dateÐmut_userÐversionÐDates_erf_dateÐDates_mut_date
2ÐBriefing Letter Anisakis spp - ein Parasit mit allergischem PotentialÐapplication/pdfÐpdfÐ10ÐSystem.Byte[]Ð116Ð2022-08-17T12:50:15Ð860Ð2022-08-17T12:50:15Ð860Ð0Ð2022-08-17Ð2022-08-17
3ÐBriefing Letter Anisakis spp - une parasitose à potentiel allergisantÐapplication/pdfÐpdfÐ10ÐSystem.Byte[]Ð116Ð2022-08-19T10:07:15Ð860Ð2022-08-19T10:07:15Ð860Ð0Ð2022-08-19Ð2022-08-19
4ÐBriefing Letter Cannabidiol (CBD) in Lebensmitteln und LebereffekteÐapplication/pdfÐpdfÐ10ÐSystem.Byte[]Ð93Ð2022-08-19T17:35:10Ð860Ð2022-08-19T17:35:10Ð860Ð0Ð2022-08-19Ð2022-08-19
10ÐWetzel and Fieseler_E. coli ST131_literature reviewÐapplication/pdfÐpdfÐ10ÐSystem.Byte[]Ð23Ð2022-08-20T13:06:55Ð860Ð2023-01-23T07:34:26Ð932Ð1Ð2022-08-20Ð2023-01-23
14ÐBriefing Letter Escherichia coli ST131_FRÐapplication/pdfÐpdfÐ10ÐSystem.Byte[]Ð23Ð2022-08-25T12:05:34Ð860Ð2022-08-25T12:05:34Ð860Ð0Ð2022-08-25Ð2022-08-25
53ÐRapid assessment SARS-CoV-2 und LebensmittelÐapplication/pdfÐpdfÐ10ÐSystem.Byte[]Ð104Ð2022-09-19T12:01:26Ð860Ð2022-09-19T12:01:26Ð860Ð0Ð2022-09-19Ð2022-09-19
56ÐErsatzprodukte für Fleisch und Milch : Ausschreibung-Unterlagen zur StudieÐapplication/pdfÐpdfÐ10ÐSystem.Byte[]Ð51Ð2022-10-05T11:37:36Ð84Ð2023-01-17T11:31:19Ð932Ð1Ð2022-10-05Ð2023-01-17
72ÐBriefing Note Safety of probiotics : Indole induced tumor growth due to LactobacillusÐapplication/vnd.openxmlformats-officedocument.wordprocessingml.documentÐdocxÐ10ÐSystem.Byte[]Ð181Ð2023-01-13T12:48:55Ð932Ð2023-01-17T13:40:32Ð932Ð4Ð2023-01-13Ð2023-01-17
73ÐBriefing Note Mercury in permafrostÐapplication/vnd.openxmlformats-officedocument.wordprocessingml.documentÐdocxÐ10ÐSystem.Byte[]Ð86Ð2023-01-13T12:58:06Ð932Ð2023-01-17T13:41:05Ð932Ð3Ð2023-01-13Ð2023-01-17
80ÐBriefing Note Pheophorbides and other hazards in algae productsÐapplication/vnd.openxmlformats-officedocument.wordprocessingml.documentÐdocxÐ10ÐSystem.Byte[]Ð134Ð2023-01-16T08:00:16Ð932Ð2023-01-17T13:38:04Ð932Ð3Ð2023-01-16Ð2023-01-17
5ÐBriefing Letter Cannabidiol (CBD) dans les denrées alimentaires et ses effets sur le foie Ðapplication/pdfÐpdfÐ10ÐSystem.Byte[]Ð93Ð2022-08-19T17:35:10Ð860Ð2022-08-19T17:35:10Ð860Ð0Ð2022-08-19Ð2022-08-19
9ÐPrävalenzstudie E.coli ST131 in LebensmittelnÐapplication/pdfÐpdfÐ10ÐSystem.Byte[]Ð23Ð2022-08-20T13:06:54Ð860Ð2023-01-23T07:34:26Ð932Ð1Ð2022-08-20Ð2023-01-23
29ÐBriefing Letter Mycotoxines_DEÐapplication/pdfÐpdfÐ10ÐSystem.Byte[]Ð34Ð2022-09-01T09:58:15Ð860Ð2022-09-01T09:59:11Ð860Ð1Ð2022-09-01Ð2022-09-01
71ÐBriefing Note Nano coating of foodsÐapplication/vnd.openxmlformats-officedocument.wordprocessingml.documentÐdocxÐ10ÐSystem.Byte[]Ð180Ð2023-01-13T11:46:45Ð932Ð2023-01-17T13:38:39Ð932Ð4Ð2023-01-13Ð2023-01-17
104ÐBriefing Note Antibiotics to treat citrus greening diseaseÐapplication/vnd.openxmlformats-officedocument.wordprocessingml.documentÐdocxÐ10ÐSystem.Byte[]Ð102Ð2023-01-17T16:34:24Ð932Ð2023-01-17T16:42:10Ð932Ð2Ð2023-01-17Ð2023-01-17
100ÐBriefing note Residues of veterinary drugs in groundwaterÐapplication/vnd.openxmlformats-officedocument.wordprocessingml.documentÐdocxÐ10ÐSystem.Byte[]Ð108Ð2023-01-17T13:17:08Ð932Ð2023-01-17T13:34:53Ð932Ð2Ð2023-01-17Ð2023-01-17
118ÐBriefing Note Tara flour behind mysterious illnessÐapplication/vnd.openxmlformats-officedocument.wordprocessingml.documentÐdocxÐ10ÐSystem.Byte[]Ð212Ð2023-01-25T15:42:20Ð932Ð2023-01-25T15:54:57Ð932Ð2Ð2023-01-25Ð2023-01-25
