id#bezeichnung_de#bezeichnung_en#bezeichnung_fr#bezeichnung_it#deaktiviert#erf_date#erf_user#mut_date#mut_user#version#Dates_erf_date#Dates_mut_date
1#Escherichia coli#Escherichia coli#Escherichia coli#Escherichia coli#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
2#Hepatitis E Virus (HEV)#Hepatitis E Virus (HEV)#Hepatitis E Virus (HEV)#Hepatitis E Virus (HEV)#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
3#Yersinia pseudotuberculosis#Yersinia pseudotuberculosis#Yersinia pseudotuberculosis#Yersinia pseudotuberculosis#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
4#Bacillus cytotoxicus#Bacillus cytotoxicus#Bacillus cytotoxicus#Bacillus cytotoxicus#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
5#Bacillus thuringiensis#Bacillus thuringiensis#Bacillus thuringiensis#Bacillus thuringiensis#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
6#Staphylococcus argenteus#Staphylococcus argenteus#Staphylococcus argenteus#Staphylococcus argenteus#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
7#Cyclospora spp.#Cyclospora spp.#Cyclospora spp.#Cyclospora spp.#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
8#Sapovirus#Sapovirus#Sapovirus#Sapovirus#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
9#Staphylococcus aureus#Staphylococcus aureus#Staphylococcus aureus#Staphylococcus aureus#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
10#Toxoplasma gondii#Toxoplasma gondii#Toxoplasma gondii#Toxoplasma gondii#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
11#Encephalitozoon cuniculi#Encephalitozoon cuniculi#Encephalitozoon cuniculi#Encephalitozoon cuniculi#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
12#Borgs#Borgs#Borgs#Borgs#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
13#Proteus mirabilis#Proteus mirabilis#Proteus mirabilis#Proteus mirabilis#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
14#Streptococcus suis#Streptococcus suis#Streptococcus suis#Streptococcus suis#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
15#ESKAPE#ESKAPE#ESKAPE#ESKAPE#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
16#Clinostomum complanatum#Clinostomum complanatum#Clinostomum complanatum#Clinostomum complanatum#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
17#Lactiplantibacillus plantarum#Lactiplantibacillus plantarum#Lactiplantibacillus plantarum#Lactiplantibacillus plantarum#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
18#Escherichia albertii#Escherichia albertii#Escherichia albertii#Escherichia albertii#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
19#STEC/VTEC#STEC/VTEC#STEC/VTEC#STEC/VTEC#False#2022-08-08T20:05:21#-1#2022-08-25T08:20:20#84#1#2022-08-08#2022-08-25
20#EHEC#EHEC#EHEC#EHEC#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
21#Campylobacter lanienae#Campylobacter lanienae#Campylobacter lanienae#Campylobacter lanienae#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
22#Staphylococcus saprophyticus#Staphylococcus saprophyticus#Staphylococcus saprophyticus#Staphylococcus saprophyticus#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
23#Anisakis spp.#Anisakis spp.#Anisakis spp.#Anisakis spp.#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
24#Listeria monocytogenes Serovar#Listeria monocytogenes Serovar#Listeria monocytogenes Serovar#Listeria monocytogenes Serovar#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
25#SARS-CoV-2#SARS-CoV-2#SARS-CoV-2#SARS-CoV-2#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
26#Listeria monocytogenes#Listeria monocytogenes#Listeria monocytogenes#Listeria monocytogenes#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
27#Salmonella Napoli#Salmonella Napoli#Salmonella Napoli#Salmonella Napoli#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
28#Clostridioides difficile#Clostridioides difficile#Clostridioides difficile#Clostridioides difficile#False#2022-08-08T20:05:21#-1#2022-08-08T20:05:21#-1#0#2022-08-08#2022-08-08
