Kanton CODE,Kampagne CODE,Erhebungsgrund CODE,Betriebskategorie CODE,Produktionsland CODE,Ursprungsland CODE,Produktionsmethode CODE,Probe ID,Datum Probenahme,Jahr,Probenbezugsteil CODE,PAID,MAID,Matrix Descriptor CODE,Ergebnis quantitativ,Einheit CODE,Ergebnis qualitativ,Ergebnisbewertung CODE,LOQ,LOD
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,840-03,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,1298-84,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,6277-85,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,642-15,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,1285-26,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,93-13,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,1543-28,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,560-67,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,1156-25,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,987-47,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,304-59,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,342-42,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,1874-05,13671-19,,1.7,mg/kg,,K,,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,131-93,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,342-42,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,978-74,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,799-29,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,1084-47,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,1092-23,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,1171-77,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,826-45,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,1354-13,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,529-63,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,821-60,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,908-90,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,305-56,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,541-27,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,248-33,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,6047-96,6504-83,,0.36,mg/kg,,NB,,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,839-06,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,1502-54,19186-61,,,mg/kg,<LOQ,NB,0.01,
SG,102,M2,A201,CH,CH,5.0,8933D871-9050-4B7D-940E-9F3252ACDA25,2024-01-22,2024,,1934-19,4820-91,,,µg/kg,<LOD,NB,,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,380-25,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,986-50,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,1502-54,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,336-60,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,606-26,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,443-30,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,1349-28,13541-21,,,mg/kg,<LOQ,NB,0.01,
ZH,101,M1,C203,CO,CO,6.0,xuC80jUNWaEymUExVlg/kVj5rahGNHejb67X8WePq1o=,2024-01-22,2024,,542-24,4734-58,,0.003,mg/kg,,K,,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,20791-96,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,1502-54,13801-17,,,mg/kg,<LOQ,NB,0.01,
ZH,102,M2,C302,CH,,4.0,dp0V/G9H1qTSE4W3p6Gvzl+vpiXo6Qorj7N1agrGvB4=,2024-01-22,2024,,1935-16,36602-96,,13.7,µg/kg,,K,,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,14768-26,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,511-20,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,1684-90,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,202-74,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,441-36,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,6064-45,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,305-56,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,598-50,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,1187-29,4759-80,,0.012,mg/kg,,K,,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,20793-90,19186-61,,,mg/kg,<LOQ,NB,0.002,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,1433-67,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,1503-51,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,698-41,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,527-69,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,238-63,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,1207-66,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,1004-93,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,1092-23,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,934-12,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,210-50,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,705-20,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,527-69,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,1149-46,19186-61,,,mg/kg,<LOQ,NB,0.01,
ZH,101,M1,C203,ES,ES,6.0,aoO2g8yrMPGP/vYK0SdE0h1O7YSeefGsRHFvub98MEg=,2024-01-22,2024,,1984-63,19197-28,,0.014,mg/kg,,K,,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,508-29,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,6046-02,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,80-52,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,339-51,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,1191-17,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,1875-02,13541-21,,0.02,mg/kg,,K,,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,5976-18,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,839-06,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,542-24,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,682-89,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,339-51,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,1328-91,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,1980-75,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,418-08,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,913-75,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,642-15,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,432-63,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,6239-05,4759-80,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,1298-84,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,561-64,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,10044-36,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,1328-91,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,6047-96,19186-61,,0.38,mg/kg,,NB,,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,6067-36,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,6251-66,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,1454-04,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,6024-68,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,261-91,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,598-50,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,756-61,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,446-21,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,89-25,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,748-85,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,1799-36,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,606-26,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,561-64,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,1502-54,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,17047-76,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,1111-63,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,20793-90,19186-61,,,mg/kg,<LOQ,NB,0.002,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,1092-23,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,472-40,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,503-44,9343-05,,,mg/kg,<LOQ,NB,0.02,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,3944-03,13541-21,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,1006-87,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,6024-68,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,2094-24,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,345-33,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,6276-88,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,619-84,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,534-48,13541-21,,,mg/kg,<LOQ,NB,0.01,
ZH,102,M2,C203,DE,,4.0,yG7/mS1dm7oJ5i/TbLHMLzh+tyaPxE4Ib7hHBU0OBVk=,2024-01-22,2024,,1935-16,4762-71,,,µg/kg,<LOQ,K,5.0,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,1764-44,13801-17,,,mg/kg,<LOQ,NB,0.01,
ZH,102,M2,C302,PT,,6.0,iNyytQsZyH7em20xcjvwMGCbTs4V0SmAAj6W3BBBDC0=,2024-01-22,2024,,1947-77,36532-15,,,µg/kg,<LOQ,K,0.05,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,1503-51,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,1004-93,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,1007-84,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,6253-60,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,713-93,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,6176-00,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,1856-59,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,1503-51,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,11088-08,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,20792-93,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,441-36,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,6064-45,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,839-06,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,1349-28,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,6176-00,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,541-27,13671-19,,,mg/kg,<LOQ,NB,0.01,
SG,102,M2,A201,UA,UA,1.0,03F2F5E7-B7E8-4493-8104-D6DCF62562B6,2024-01-22,2024,,1935-16,4768-53,,19.5,µg/kg,,K,,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,472-40,13801-17,,,mg/kg,<LOQ,NB,0.01,
ZH,101,M1,C202,ES,ES,6.0,vvGjq5ytuGuVKNYNlsuBd3AlTu6Vcsatg1Mvp1BtvyI=,2024-01-22,2024,,25257-84,19197-28,,0.017,mg/kg,,K,,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,1323-09,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,529-63,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,1102-90,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,729-45,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,438-45,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,131-93,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,657-67,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,6276-88,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,657-67,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,305-56,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,6299-19,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,1215-42,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,1332-79,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,978-74,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,6239-05,19186-61,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,6176-00,19186-61,,,mg/kg,<LOQ,NB,0.01,
ZH,102,M2,C203,CH,,4.0,xHez9oWm5WSwQgiCmIc94dOciXbuZZyFvLq7/8/XC30=,2024-01-22,2024,,1950-68,36980-29,,0.47,µg/kg,,K,,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,14187-23,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,1764-44,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,6068-33,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,987-47,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,305-56,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,1856-59,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69994,2024-01-22,2024,,211-47,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,12650-75,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,837-12,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,1323-09,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,837-12,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,196-92,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,9806-71,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,1474-41,4759-80,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,1206-69,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,9806-71,6504-83,,,mg/kg,<LOQ,NB,0.01,
ZH,101,M1,C202,CL,CL,6.0,C4IRBSlRjRs5tsVOunVBgyIo7M9kmN2DOfmAOOsVhGw=,2024-01-22,2024,,1984-63,15926-44,,0.006,mg/kg,,K,,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,5-83,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,840-03,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,499-56,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,1215-42,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,733-33,6504-83,,,mg/kg,<LOQ,NB,0.01,
ZH,102,M2,C302,DE,,6.0,m3okIayOsoXsolQX1ygs6r1TR3cM+uqOy9qGa10S3f0=,2024-01-22,2024,,1947-77,36602-96,,,µg/kg,<LOQ,K,0.05,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,1102-90,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,5-83,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,736-24,19186-61,,,mg/kg,<LOQ,NB,0.01,
ZH,102,M2,C302,CH,,4.0,dp0V/G9H1qTSE4W3p6Gvzl+vpiXo6Qorj7N1agrGvB4=,2024-01-22,2024,,1934-19,36602-96,,,µg/kg,<LOQ,K,10.0,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,6229-35,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,1891-51,19186-61,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,1141-70,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,6301-13,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69998,2024-01-22,2024,,238-63,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69993,2024-01-22,2024,,6251-66,4759-80,,0.6,mg/kg,,K,,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,14768-26,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,934-12,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,1435-61,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,VN,,1.0,69999,2024-01-22,2024,,6046-02,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,1328-91,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,1092-23,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69996,2024-01-22,2024,,6051-84,13801-17,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,736-24,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69995,2024-01-22,2024,,3944-03,13671-19,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,542-24,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,69997,2024-01-22,2024,,631-48,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,1799-36,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,69992,2024-01-22,2024,,6299-19,13541-21,,,mg/kg,<LOQ,NB,0.01,
ZH,102,M2,C302,TR,,6.0,K46yUZNc3LUXrkByCMd4ZY9QstvF5R36lSN5zRJMMSk=,2024-01-22,2024,,1934-19,37029-76,,,µg/kg,<LOQ,K,10.0,
ZH,101,M1,C203,ES,ES,6.0,ssdUU71Obq4U53t2oLOB9WeXkusHLDjGRIdaSC3U5qM=,2024-01-22,2024,,637-30,19199-22,,0.021,mg/kg,,K,,
AG,101,M2,C401,TH,,1.0,69991,2024-01-22,2024,,1456-95,19186-61,,,mg/kg,<LOQ,NB,0.01,
